word,score,postags
cook,3.0896924768680636,"n, v"
taylor,3.0896924768680636,n
cute,3.0896924768680636,s
confidence,3.0896924768680636,n
journey,3.0896924768680636,"n, v"
task,3.0896924768680636,"n, v"
leads,3.0896924768680636,"n, v"
urban,3.0896924768680636,a
identity,3.0896924768680636,n
numerous,3.0896924768680636,s
equal,3.0896924768680636,"a, n, v"
chain,3.0896924768680636,"n, v"
maintain,3.0896924768680636,v
advance,3.0896924768680636,"s, n, v"
revealed,3.0896924768680636,v
actor,3.0896924768680636,n
apartment,3.0896924768680636,n
finance,3.0896924768680636,"n, v"
twenty,3.0896924768680636,"s, n"
kitchen,3.0896924768680636,n
fake,3.0896924768680636,"s, n, v"
specifically,3.0896924768680636,r
quiet,3.0896924768680636,"a, r, s, n, v"
chapter,3.0896924768680636,n
measure,3.0896924768680636,"n, v"
split,3.0896924768680636,"s, n, v"
friendly,3.0995185630295783,"s, a, n"
tony,3.0995185630295783,
determined,3.0995185630295783,"s, a, v"
thousand,3.0995185630295783,"s, n"
lay,3.0995185630295783,"s, n, v"
fault,3.0995185630295783,"n, v"
revenue,3.0995185630295783,n
phase,3.0995185630295783,"n, v"
reduced,3.0995185630295783,"s, a, v"
talent,3.0995185630295783,n
strange,3.0995185630295783,"s, a"
properly,3.0995185630295783,r
debate,3.0995185630295783,"n, v"
mixed,3.0995185630295783,"s, v"
conflict,3.0995185630295783,"n, v"
distribution,3.0995185630295783,n
aircraft,3.0995185630295783,n
approximately,3.0995185630295783,r
acts,3.0995185630295783,"n, v"
ladies,3.0995185630295783,n
millions,3.0995185630295783,n
sam,3.0995185630295783,n
fill,3.0995185630295783,"n, v"
sat,3.0995185630295783,"n, v"
smile,3.0995185630295783,"n, v"
escape,3.0995185630295783,"n, v"
affected,3.0995185630295783,"a, v"
pure,3.0995185630295783,"s, a"
secure,3.0995185630295783,"s, a, v"
extended,3.0995185630295783,"s, a, v"
argument,3.0995185630295783,n
considering,3.0995185630295783,v
truck,3.0995185630295783,"n, v"
faster,3.0995185630295783,"s, a, r"
corporate,3.0995185630295783,"s, a"
temperature,3.0995185630295783,n
meat,3.109572124974976,n
dying,3.109572124974976,"s, a, n, v"
inspired,3.109572124974976,"s, v"
incredible,3.109572124974976,a
passing,3.109572124974976,"a, r, s, n, v"
experienced,3.109572124974976,"a, v"
besides,3.109572124974976,r
basically,3.109572124974976,r
tuesday,3.109572124974976,n
display,3.109572124974976,"n, v"
shirt,3.109572124974976,"n, v"
whenever,3.109572124974976,
coverage,3.109572124974976,n
neck,3.109572124974976,"n, v"
bird,3.109572124974976,"n, v"
obvious,3.109572124974976,a
zero,3.109572124974976,"s, a, n, v"
vision,3.109572124974976,n
forgot,3.109572124974976,v
context,3.109572124974976,n
collected,3.109572124974976,"s, a, v"
blame,3.109572124974976,"s, n, v"
novel,3.109572124974976,"s, n"
trading,3.109572124974976,"n, v"
scored,3.109572124974976,v
mode,3.109572124974976,n
ah,3.109572124974976,
bowl,3.109572124974976,"n, v"
ministry,3.109572124974976,n
false,3.109572124974976,"s, a, r"
fired,3.109572124974976,"s, v"
worried,3.109572124974976,"s, v"
slowly,3.109572124974976,r
determine,3.109572124974976,v
chicken,3.109572124974976,"s, n"
bob,3.109572124974976,"n, v"
stadium,3.109572124974976,n
ma,3.109572124974976,n
surgery,3.109572124974976,n
wave,3.1198639450262418,"n, v"
editor,3.1198639450262418,n
minor,3.1198639450262418,"s, a, n"
eu,3.1198639450262418,n
tiny,3.1198639450262418,s
suicide,3.1198639450262418,n
serving,3.1198639450262418,"n, v"
virginia,3.1198639450262418,n
alex,3.1198639450262418,
giant,3.1198639450262418,"s, n"
un,3.1198639450262418,n
thursday,3.1198639450262418,n
iran,3.1198639450262418,n
selection,3.1198639450262418,n
jail,3.1198639450262418,"n, v"
literature,3.1198639450262418,n
struggle,3.1198639450262418,"n, v"
cream,3.1198639450262418,"n, v"
typically,3.1198639450262418,r
kingdom,3.1198639450262418,n
crisis,3.1198639450262418,n
unfortunately,3.1198639450262418,r
ourselves,3.1198639450262418,
stream,3.1198639450262418,"n, v"
daniel,3.1198639450262418,n
signal,3.1198639450262418,"s, n, v"
orange,3.1198639450262418,"s, n"
theme,3.1198639450262418,"n, v"
champion,3.1198639450262418,"s, n, v"
jim,3.1198639450262418,
opposite,3.1198639450262418,"s, a, n, r"
voting,3.1198639450262418,"n, v"
usual,3.1198639450262418,"s, a"
mayor,3.1198639450262418,n
breakfast,3.13040559077478,"n, v"
essential,3.13040559077478,"s, a, n"
unable,3.13040559077478,"s, a"
cutting,3.13040559077478,"s, n, v"
jewish,3.13040559077478,a
alcohol,3.13040559077478,n
largely,3.13040559077478,r
ohio,3.13040559077478,n
combination,3.13040559077478,n
upset,3.13040559077478,"s, n, v"
bright,3.13040559077478,"s, a, r"
familiar,3.13040559077478,"s, a, n"
draft,3.13040559077478,"n, v"
sending,3.13040559077478,"n, v"
wing,3.13040559077478,"n, v"
id,3.13040559077478,n
carrying,3.13040559077478,v
desire,3.13040559077478,"n, v"
drunk,3.13040559077478,"s, a, n, v"
recommend,3.13040559077478,v
laughing,3.13040559077478,"s, v"
conservative,3.13040559077478,"s, a, n"
medium,3.13040559077478,"s, n"
relevant,3.13040559077478,a
ticket,3.13040559077478,"n, v"
assembly,3.13040559077478,n
fail,3.13040559077478,v
guilty,3.13040559077478,"s, a"
seek,3.13040559077478,"n, v"
customer,3.13040559077478,n
capable,3.13040559077478,"s, a"
perfectly,3.13040559077478,r
solo,3.13040559077478,"r, s, n, v"
spoke,3.13040559077478,"n, v"
chosen,3.13040559077478,"n, v"
scottish,3.1401169279263126,"a, n"
maximum,3.1401169279263126,"a, n"
threat,3.1401169279263126,n
offering,3.1401169279263126,"n, v"
switch,3.1401169279263126,"n, v"
row,3.1401169279263126,"n, v"
extreme,3.1401169279263126,"s, n"
newspaper,3.1401169279263126,n
directed,3.1401169279263126,"s, v"
creative,3.1401169279263126,"s, a"
painting,3.1401169279263126,"n, v"
republic,3.1401169279263126,n
mainly,3.1401169279263126,r
statistics,3.1401169279263126,n
don,3.1401169279263126,"n, v"
facility,3.1401169279263126,n
cycle,3.1401169279263126,"n, v"
entertainment,3.1401169279263126,n
goods,3.1401169279263126,n
dealing,3.1401169279263126,"n, v"
reserve,3.1401169279263126,"n, v"
educational,3.1401169279263126,"s, a"
bomb,3.1401169279263126,"n, v"
territory,3.1401169279263126,n
salt,3.1401169279263126,"s, n, v"
delivery,3.150050398674292,n
armed,3.150050398674292,"a, v"
resolution,3.150050398674292,n
careful,3.150050398674292,"s, a"
assistance,3.150050398674292,n
nick,3.150050398674292,"n, v"
corporation,3.150050398674292,n
dollar,3.150050398674292,n
cry,3.150050398674292,"n, v"
empty,3.150050398674292,"s, a, n, v"
affect,3.150050398674292,"n, v"
aside,3.150050398674292,"n, r"
bell,3.150050398674292,"n, v"
bond,3.150050398674292,"n, v"
wednesday,3.150050398674292,n
reasonable,3.150050398674292,"s, a"
universe,3.150050398674292,n
instance,3.150050398674292,"n, v"
mile,3.150050398674292,n
register,3.150050398674292,"n, v"
motion,3.150050398674292,"n, v"
blow,3.150050398674292,"n, v"
pacific,3.150050398674292,"s, a, n"
saving,3.150050398674292,"s, n, v"
rural,3.150050398674292,a
typical,3.150050398674292,"s, a"
kim,3.150050398674292,
singing,3.150050398674292,"s, n, v"
danger,3.150050398674292,n
warning,3.150050398674292,"s, n, v"
deserve,3.150050398674292,v
prize,3.150050398674292,"s, n, v"
gender,3.150050398674292,n
heaven,3.160216403383189,n
kiss,3.160216403383189,"n, v"
brazil,3.160216403383189,n
recovery,3.160216403383189,n
rent,3.160216403383189,"n, v"
replace,3.160216403383189,v
represent,3.160216403383189,v
ha,3.160216403383189,n
understood,3.160216403383189,"s, a, v"
seeking,3.160216403383189,"n, v"
drawing,3.160216403383189,"n, v"
load,3.160216403383189,"n, v"
possibility,3.160216403383189,n
jackson,3.160216403383189,n
favor,3.160216403383189,"n, v"
trained,3.160216403383189,"a, v"
plot,3.160216403383189,"n, v"
sentence,3.160216403383189,"n, v"
flag,3.160216403383189,"n, v"
branch,3.160216403383189,"n, v"
independence,3.160216403383189,n
attitude,3.160216403383189,n
guest,3.160216403383189,n
admit,3.160216403383189,v
teeth,3.160216403383189,n
definition,3.160216403383189,n
senator,3.160216403383189,n
frame,3.160216403383189,"n, v"
random,3.160216403383189,a
academic,3.169457060118102,"s, a, n"
ultimately,3.169457060118102,r
index,3.169457060118102,"n, v"
diet,3.169457060118102,"n, v"
navy,3.169457060118102,n
tend,3.169457060118102,v
permanent,3.169457060118102,"s, a, n"
tight,3.169457060118102,"s, a, r"
cheese,3.169457060118102,"n, v"
em,3.169457060118102,n
item,3.169457060118102,"n, r"
normally,3.169457060118102,r
tank,3.169457060118102,"n, v"
bunch,3.169457060118102,"n, v"
clinton,3.169457060118102,n
unlike,3.169457060118102,a
transportation,3.169457060118102,n
scheme,3.169457060118102,"n, v"
lane,3.169457060118102,n
personally,3.169457060118102,r
prefer,3.169457060118102,v
representative,3.169457060118102,"s, a, n"
competitive,3.169457060118102,"s, a"
accurate,3.169457060118102,"s, a"
harder,3.169457060118102,"s, a, r"
adam,3.169457060118102,n
opposition,3.169457060118102,n
mess,3.169457060118102,"n, v"
afford,3.169457060118102,v
chemical,3.169457060118102,"a, n"
shift,3.169457060118102,"n, v"
chat,3.169457060118102,"n, v"
assume,3.169457060118102,v
detail,3.169457060118102,"n, v"
weekly,3.169457060118102,"s, n, r"
achieve,3.169457060118102,v
andrew,3.169457060118102,n
category,3.169457060118102,n
fruit,3.169457060118102,"n, v"
yard,3.169457060118102,n
academy,3.169457060118102,n
stood,3.169457060118102,v
storage,3.169457060118102,n
bottle,3.169457060118102,"n, v"
parent,3.169457060118102,"n, v"
pleasure,3.169457060118102,n
exclusive,3.180093374963887,"s, a, n"
pregnant,3.180093374963887,"s, a"
expert,3.180093374963887,"s, n"
el,3.180093374963887,n
premier,3.180093374963887,"s, n, v"
crying,3.180093374963887,"s, n, v"
combat,3.180093374963887,"n, v"
promote,3.180093374963887,v
basketball,3.180093374963887,n
personnel,3.180093374963887,n
depression,3.180093374963887,n
object,3.180093374963887,"n, v"
severe,3.180093374963887,s
turkey,3.180093374963887,n
pattern,3.180093374963887,"n, v"
mining,3.180093374963887,"n, v"
grace,3.180093374963887,"n, v"
importance,3.180093374963887,n
suppose,3.180093374963887,v
q,3.180093374963887,n
counter,3.180093374963887,"r, s, n, v"
identify,3.180093374963887,v
creation,3.180093374963887,n
hopefully,3.180093374963887,r
excuse,3.180093374963887,"n, v"
latter,3.180093374963887,"a, n"
crown,3.180093374963887,"n, v"
consumer,3.180093374963887,n
button,3.180093374963887,"n, v"
laid,3.180093374963887,"s, v"
kevin,3.180093374963887,
constitution,3.180093374963887,n
frequently,3.180093374963887,r
employment,3.180093374963887,n
tournament,3.180093374963887,n
assets,3.180093374963887,n
sleeping,3.180093374963887,"s, n, v"
revolution,3.180093374963887,n
golf,3.180093374963887,"n, v"
defined,3.180093374963887,"s, a, v"
depending,3.180093374963887,v
anybody,3.180093374963887,
tool,3.180093374963887,"n, v"
describe,3.180093374963887,v
victim,3.180093374963887,n
perspective,3.180093374963887,n
deputy,3.189771646944906,n
legislation,3.189771646944906,n
nearby,3.189771646944906,"s, r"
catholic,3.189771646944906,"s, a, n"
roof,3.189771646944906,"n, v"
retail,3.189771646944906,"r, n, v"
relief,3.189771646944906,n
mate,3.189771646944906,"n, v"
electronic,3.189771646944906,a
ban,3.189771646944906,"n, v"
depth,3.189771646944906,n
matt,3.189771646944906,"s, n"
maintenance,3.189771646944906,n
interior,3.189771646944906,"s, a, n"
tip,3.189771646944906,"n, v"
crash,3.189771646944906,"n, v"
deliver,3.189771646944906,v
error,3.189771646944906,n
headed,3.189771646944906,"s, a, v"
concert,3.189771646944906,"n, v"
carbon,3.189771646944906,n
arrest,3.189771646944906,"n, v"
surely,3.189771646944906,r
prepare,3.189771646944906,v
brilliant,3.189771646944906,s
dirty,3.189771646944906,"s, a, v"
declared,3.189771646944906,"s, a, v"
noise,3.189771646944906,"n, v"
shame,3.189771646944906,"n, v"
plate,3.189771646944906,"n, v"
existence,3.189771646944906,n
factory,3.189771646944906,n
circle,3.189771646944906,"n, v"
panel,3.189771646944906,"n, v"
expression,3.189771646944906,n
personality,3.189771646944906,n
joy,3.189771646944906,"n, v"
somewhat,3.189771646944906,r
origin,3.189771646944906,n
resistance,3.189771646944906,n
amazon,3.189771646944906,n
attend,3.189771646944906,v
rice,3.189771646944906,"n, v"
chose,3.189771646944906,v
manner,3.189771646944906,n
advertising,3.199670525209126,"n, v"
expansion,3.199670525209126,n
bible,3.199670525209126,n
soviet,3.199670525209126,"a, n"
dumb,3.199670525209126,s
widely,3.199670525209126,r
heavily,3.199670525209126,r
cable,3.199670525209126,"n, v"
championship,3.199670525209126,n
weapon,3.199670525209126,n
da,3.199670525209126,n
hide,3.199670525209126,"n, v"
driven,3.199670525209126,"s, v"
absolute,3.199670525209126,"s, a, n"
quit,3.199670525209126,v
wet,3.199670525209126,"s, a, n, v"
empire,3.199670525209126,n
exciting,3.199670525209126,"s, a, v"
print,3.199670525209126,"n, v"
bathroom,3.199670525209126,n
linked,3.199670525209126,"s, v"
significantly,3.199670525209126,r
calm,3.199670525209126,"s, a, n, v"
sight,3.199670525209126,"n, v"
client,3.199670525209126,n
baseball,3.199670525209126,n
incident,3.199670525209126,"a, n"
sing,3.199670525209126,v
irish,3.199670525209126,"a, n"
constant,3.199670525209126,"s, a, n"
manage,3.199670525209126,v
checked,3.199670525209126,"s, v"
michigan,3.199670525209126,n
respond,3.2098003017969177,v
cake,3.2098003017969177,"n, v"
hat,3.2098003017969177,"n, v"
princess,3.2098003017969177,n
unknown,3.2098003017969177,"s, a, n"
sample,3.2098003017969177,"n, v"
retirement,3.2098003017969177,n
broad,3.2098003017969177,"s, a, n"
contest,3.2098003017969177,"n, v"
hong,3.2098003017969177,
protein,3.2098003017969177,n
marine,3.2098003017969177,"s, a, n"
hardly,3.2098003017969177,r
anniversary,3.2098003017969177,n
hidden,3.2098003017969177,"s, v"
suffering,3.2098003017969177,"s, n, v"
causing,3.2098003017969177,"n, v"
wilson,3.2098003017969177,n
bike,3.2098003017969177,"n, v"
francisco,3.2098003017969177,
stayed,3.2098003017969177,v
solar,3.2098003017969177,a
somehow,3.2098003017969177,r
portion,3.2098003017969177,"n, v"
motor,3.2098003017969177,"s, n, v"
officially,3.2098003017969177,r
raw,3.2098003017969177,"s, a, n"
closely,3.2098003017969177,r
attractive,3.2098003017969177,"s, a"
constantly,3.2098003017969177,r
drawn,3.2098003017969177,"s, v"
secondary,3.2098003017969177,"s, a, n"
loud,3.2098003017969177,"s, a, r"
reform,3.2098003017969177,"n, v"
manchester,3.2098003017969177,n
height,3.2098003017969177,n
ultimate,3.2098003017969177,"s, a, n"
peak,3.2098003017969177,"n, v"
wondering,3.2098003017969177,"s, v"
burn,3.2098003017969177,"n, v"
engaged,3.2201720062242813,"s, v"
thats,3.2201720062242813,
external,3.2201720062242813,"s, a, n"
attached,3.2201720062242813,"s, a, v"
shipping,3.2201720062242813,"n, v"
principal,3.2201720062242813,"s, n"
introduction,3.2201720062242813,n
witness,3.2201720062242813,"n, v"
rising,3.2201720062242813,"s, a, n, v"
pink,3.2201720062242813,"s, n, v"
expressed,3.2201720062242813,"s, a, v"
tall,3.2201720062242813,"s, a, n"
registered,3.2201720062242813,"s, a, v"
fantasy,3.2201720062242813,"n, v"
edward,3.2201720062242813,n
steam,3.2201720062242813,"n, v"
carolina,3.2201720062242813,n
therapy,3.2201720062242813,n
joseph,3.2201720062242813,n
debut,3.2201720062242813,"n, v"
battery,3.2201720062242813,n
singer,3.2201720062242813,n
paint,3.2201720062242813,"n, v"
hollywood,3.2201720062242813,"s, a, n"
breath,3.2201720062242813,n
grab,3.2201720062242813,"n, v"
decade,3.2201720062242813,n
pilot,3.2201720062242813,"n, v"
brief,3.2201720062242813,"s, n, v"
destroy,3.2201720062242813,v
automatically,3.2201720062242813,r
survive,3.2201720062242813,v
recognize,3.2201720062242813,v
immediate,3.2201720062242813,"s, a"
conduct,3.2201720062242813,"n, v"
blind,3.2201720062242813,"s, a, n, v"
license,3.2201720062242813,"n, v"
smoking,3.2201720062242813,"s, n, v"
regularly,3.2201720062242813,r
presidential,3.2201720062242813,a
chest,3.2201720062242813,n
democracy,3.2294549897933873,n
exposed,3.2294549897933873,"s, v"
jan,3.2294549897933873,n
dan,3.2294549897933873,
fed,3.2294549897933873,"n, v"
quote,3.2294549897933873,"n, v"
plastic,3.2294549897933873,"s, n"
injured,3.2294549897933873,"a, v"
semi,3.2294549897933873,n
clinical,3.2294549897933873,"s, a"
defence,3.2294549897933873,n
defeat,3.2294549897933873,"n, v"
organized,3.2294549897933873,"s, a, v"
jordan,3.2294549897933873,n
exact,3.2294549897933873,"s, a, v"
musical,3.2294549897933873,"a, n"
valuable,3.2294549897933873,"s, a, n"
fee,3.2294549897933873,"n, v"
tim,3.2294549897933873,
adopted,3.2294549897933873,"a, v"
detailed,3.2294549897933873,"s, v"
lock,3.2294549897933873,"n, v"
campus,3.2294549897933873,n
opposed,3.2294549897933873,"a, v"
suspect,3.2294549897933873,"s, n, v"
trend,3.2294549897933873,"n, v"
cap,3.2294549897933873,"n, v"
swear,3.2294549897933873,v
commander,3.2294549897933873,n
comparison,3.2294549897933873,n
aim,3.2294549897933873,"n, v"
wealth,3.2294549897933873,n
comedy,3.2294549897933873,n
childhood,3.2294549897933873,n
recording,3.2294549897933873,"n, v"
tie,3.2294549897933873,"n, v"
nose,3.2294549897933873,"n, v"
wise,3.2294549897933873,"s, a, n"
dancing,3.240312917381596,"n, v"
bread,3.240312917381596,"n, v"
lift,3.240312917381596,"n, v"
tower,3.240312917381596,"n, v"
shoulder,3.240312917381596,"n, v"
stephen,3.240312917381596,n
approval,3.240312917381596,n
greek,3.240312917381596,"a, n"
contain,3.240312917381596,v
operate,3.240312917381596,v
miller,3.240312917381596,n
visual,3.240312917381596,"s, a"
neighborhood,3.240312917381596,n
fairly,3.240312917381596,r
engineer,3.240312917381596,"n, v"
facing,3.240312917381596,"n, v"
burning,3.240312917381596,"s, n, v"
inner,3.240312917381596,"s, a"
reply,3.240312917381596,"n, v"
wheel,3.240312917381596,"n, v"
monthly,3.240312917381596,"s, n, r"
outstanding,3.240312917381596,s
hanging,3.240312917381596,"n, v"
tradition,3.240312917381596,n
racing,3.240312917381596,"n, v"
ford,3.240312917381596,"n, v"
permission,3.240312917381596,n
marked,3.240312917381596,"s, a, v"
gang,3.240312917381596,"n, v"
aged,3.240312917381596,"s, n, v"
en,3.240312917381596,n
convention,3.240312917381596,n
sons,3.240312917381596,n
document,3.240312917381596,"n, v"
roman,3.240312917381596,"a, n"
shower,3.240312917381596,"n, v"
equivalent,3.240312917381596,"s, n"
employee,3.240312917381596,n
rid,3.240312917381596,v
graduate,3.240312917381596,"s, n, v"
monster,3.2500415205751647,n
fought,3.2500415205751647,v
eric,3.2500415205751647,
historic,3.2500415205751647,s
appointment,3.2500415205751647,n
effectively,3.2500415205751647,r
admitted,3.2500415205751647,v
speaker,3.2500415205751647,n
settlement,3.2500415205751647,n
gallery,3.2500415205751647,n
tone,3.2500415205751647,"n, v"
initially,3.2500415205751647,r
coal,3.2500415205751647,"n, v"
criticism,3.2500415205751647,n
improvement,3.2500415205751647,n
rough,3.2500415205751647,"a, r, s, n, v"
barely,3.2500415205751647,r
inch,3.2500415205751647,"n, v"
vast,3.2500415205751647,s
universal,3.2500415205751647,"s, n"
smell,3.2500415205751647,"n, v"
contemporary,3.2500415205751647,"s, n"
hunt,3.2500415205751647,"n, v"
colour,3.2500415205751647,"a, n, v"
surrounding,3.2500415205751647,"s, v"
santa,3.2500415205751647,n
extensive,3.2500415205751647,"s, a"
formation,3.2500415205751647,n
olympic,3.2500415205751647,a
wanting,3.2500415205751647,"s, v"
faced,3.2500415205751647,"a, v"
studied,3.2500415205751647,"a, v"
highway,3.2500415205751647,n
junior,3.2500415205751647,"s, a, n"
pride,3.2500415205751647,"n, v"
korean,3.2500415205751647,"a, n"
topic,3.2500415205751647,n
celebrate,3.2500415205751647,v
riding,3.2500415205751647,"n, v"
repeat,3.2500415205751647,"n, v"
sought,3.2500415205751647,"s, a, v"
philosophy,3.2500415205751647,n
jury,3.2500415205751647,n
bush,3.2500415205751647,"s, n, v"
chocolate,3.2500415205751647,n
cabinet,3.2500415205751647,n
soccer,3.2599930570428493,n
lewis,3.2599930570428493,n
howard,3.2599930570428493,n
naturally,3.2599930570428493,r
tested,3.2599930570428493,"s, v"
resulting,3.2599930570428493,v
stable,3.2599930570428493,"s, a, n, v"
latin,3.2599930570428493,"a, n"
meanwhile,3.2599930570428493,"n, r"
temporary,3.2599930570428493,"s, a, n"
grey,3.2599930570428493,"s, n, v"
trick,3.2599930570428493,"n, v"
regardless,3.2599930570428493,"s, r"
sarah,3.2599930570428493,n
rape,3.2599930570428493,"n, v"
consistent,3.2599930570428493,"s, a"
finger,3.2599930570428493,"n, v"
rescue,3.2599930570428493,"n, v"
earn,3.2599930570428493,v
rush,3.2599930570428493,"s, n, v"
partnership,3.2599930570428493,n
heading,3.2599930570428493,"n, v"
practical,3.2599930570428493,"s, a"
sharp,3.2599930570428493,"s, a, n, r"
pants,3.2599930570428493,"n, v"
meal,3.2599930570428493,n
percentage,3.2599930570428493,n
necessarily,3.2599930570428493,r
sessions,3.2599930570428493,n
guitar,3.2599930570428493,n
primarily,3.2599930570428493,r
ignore,3.2599930570428493,v
proved,3.2599930570428493,"a, v"
relative,3.2599930570428493,"s, a, n"
pocket,3.2599930570428493,"n, v"
auto,3.2599930570428493,n
simon,3.2599930570428493,n
immigration,3.270177984021837,n
fishing,3.270177984021837,"n, v"
rolling,3.270177984021837,"s, n, v"
shortly,3.270177984021837,r
thin,3.270177984021837,"s, a, v, r"
chart,3.270177984021837,"n, v"
killer,3.270177984021837,n
gate,3.270177984021837,"n, v"
elizabeth,3.270177984021837,n
lesson,3.270177984021837,n
technique,3.270177984021837,n
miami,3.270177984021837,n
occur,3.270177984021837,v
circuit,3.270177984021837,"n, v"
nights,3.270177984021837,n
reputation,3.270177984021837,n
mirror,3.270177984021837,"n, v"
loving,3.270177984021837,"a, v"
proposal,3.270177984021837,n
province,3.270177984021837,n
confused,3.270177984021837,"s, a, v"
recognition,3.270177984021837,n
format,3.270177984021837,"n, v"
harm,3.270177984021837,"n, v"
clothing,3.270177984021837,"n, v"
extent,3.270177984021837,n
everyday,3.270177984021837,s
bone,3.270177984021837,"s, n, v"
divided,3.270177984021837,"s, a, v"
mount,3.270177984021837,"n, v"
gotten,3.270177984021837,v
parking,3.270177984021837,"n, v"
membership,3.270177984021837,n
audio,3.270177984021837,n
brian,3.270177984021837,
defend,3.270177984021837,v
chamber,3.270177984021837,"n, v"
impressive,3.270177984021837,"s, a"
tied,3.270177984021837,"s, a, v"
strongly,3.270177984021837,r
gap,3.270177984021837,"n, v"
z,3.270177984021837,n
household,3.270177984021837,n
complicated,3.270177984021837,"s, v"
joining,3.270177984021837,"n, v"
moral,3.2806075122407687,"s, a, n"
element,3.2806075122407687,n
colors,3.2806075122407687,"n, v"
thick,3.2806075122407687,"s, a, n, r"
contrast,3.2806075122407687,"n, v"
belief,3.2806075122407687,n
adventure,3.2806075122407687,"n, v"
carefully,3.2806075122407687,r
bound,3.2806075122407687,"s, a, n, v"
cloud,3.2806075122407687,"n, v"
egg,3.2806075122407687,"n, v"
ridiculous,3.2806075122407687,s
qualified,3.2806075122407687,"s, a, v"
poverty,3.2806075122407687,n
donald,3.2806075122407687,
extension,3.2806075122407687,n
package,3.2806075122407687,"n, v"
awful,3.2806075122407687,"s, a, r"
violent,3.2806075122407687,"s, a"
assessment,3.2806075122407687,n
soldier,3.2806075122407687,"n, v"
offensive,3.2806075122407687,"s, a, n"
reaching,3.2806075122407687,"n, v"
railway,3.2806075122407687,n
colorado,3.2806075122407687,n
atmosphere,3.2806075122407687,n
superior,3.2806075122407687,"s, a, n"
pa,3.2806075122407687,n
establish,3.2806075122407687,v
pointed,3.2806075122407687,"s, a, v"
loose,3.2806075122407687,"s, a, v, r"
sensitive,3.2806075122407687,"s, a, n"
wash,3.2806075122407687,"n, v"
shock,3.2806075122407687,"n, v"
accused,3.2806075122407687,"n, v"
threw,3.2806075122407687,v
gear,3.2806075122407687,"n, v"
infrastructure,3.2806075122407687,n
bedroom,3.2806075122407687,n
silence,3.2806075122407687,"n, v"
server,3.2806075122407687,n
elsewhere,3.2806075122407687,r
jason,3.2806075122407687,n
hip,3.2806075122407687,"s, n"
founder,3.2806075122407687,"n, v"
drew,3.2806075122407687,"n, v"
transition,3.2806075122407687,"n, v"
georgia,3.2806075122407687,n
argue,3.2806075122407687,v
successfully,3.2897508916806393,r
innocent,3.2897508916806393,"s, a, n"
jeff,3.2897508916806393,
alan,3.2897508916806393,
protest,3.2897508916806393,"n, v"
encourage,3.2897508916806393,v
unusual,3.2897508916806393,"s, a"
select,3.2897508916806393,"s, v"
spoken,3.2897508916806393,"a, v"
administrative,3.2897508916806393,a
hungry,3.2897508916806393,"s, a"
anxiety,3.2897508916806393,n
acid,3.2897508916806393,"s, n"
cooking,3.2897508916806393,"n, v"
gray,3.2897508916806393,"s, n, v"
formal,3.2897508916806393,"s, a, n"
charity,3.2897508916806393,n
respectively,3.2897508916806393,r
angel,3.2897508916806393,n
rome,3.2897508916806393,n
actress,3.2897508916806393,n
formula,3.2897508916806393,n
photography,3.2897508916806393,n
mystery,3.2897508916806393,n
penalty,3.2897508916806393,n
bonus,3.2897508916806393,n
covering,3.2897508916806393,"n, v"
yo,3.2897508916806393,
curious,3.2897508916806393,"s, a"
publication,3.2897508916806393,n
pet,3.2897508916806393,"s, n, v"
trail,3.2897508916806393,"n, v"
rating,3.2897508916806393,"n, v"
castle,3.2897508916806393,"n, v"
duke,3.2897508916806393,n
mac,3.2897508916806393,n
suffer,3.2897508916806393,v
flash,3.2897508916806393,"s, n, v"
gross,3.2897508916806393,"s, a, n, v"
alongside,3.2897508916806393,r
informed,3.2897508916806393,"a, v"
luke,3.2897508916806393,n
uncle,3.2897508916806393,n
palace,3.2897508916806393,n
discovery,3.2897508916806393,n
enforcement,3.2897508916806393,n
egypt,3.2897508916806393,n
math,3.2897508916806393,n
compare,3.2897508916806393,"n, v"
refer,3.2897508916806393,v
fort,3.2897508916806393,"n, v"
temple,3.2897508916806393,n
silent,3.2897508916806393,s
harris,3.3006673061697374,n
shadow,3.3006673061697374,"n, v"
visiting,3.3006673061697374,"n, v"
awareness,3.3006673061697374,n
dave,3.3006673061697374,
illinois,3.3006673061697374,n
assault,3.3006673061697374,"n, v"
wage,3.3006673061697374,"n, v"
fiction,3.3006673061697374,n
mood,3.3006673061697374,n
legend,3.3006673061697374,n
retired,3.3006673061697374,"s, v"
explanation,3.3006673061697374,n
islamic,3.3006673061697374,a
hearts,3.3006673061697374,n
sand,3.3006673061697374,"n, v"
tape,3.3006673061697374,"n, v"
replacement,3.3006673061697374,n
singles,3.3006673061697374,"n, v"
badly,3.3006673061697374,r
chase,3.3006673061697374,"n, v"
horrible,3.3006673061697374,s
procedure,3.3006673061697374,n
passion,3.3006673061697374,n
settled,3.3006673061697374,"s, a, v"
jimmy,3.3006673061697374,"n, v"
guarantee,3.3006673061697374,"n, v"
arrival,3.3006673061697374,n
bath,3.3006673061697374,"n, v"
concrete,3.3006673061697374,"s, a, n, v"
featured,3.3006673061697374,"s, v"
thread,3.3006673061697374,"n, v"
lieutenant,3.3006673061697374,n
kelly,3.3006673061697374,n
deeply,3.3006673061697374,r
producer,3.3006673061697374,n
victoria,3.3006673061697374,n
